E106,Diabetes mellitus insulino-dependente - com outras complicações especificadas
E107,Diabetes mellitus insulino-dependente - com complicações múltiplas
E108,Diabetes mellitus insulino-dependente - com complicações não especificadas
E109,Diabetes mellitus insulino-dependente - sem complicações
E110,Diabetes mellitus não-insulino-dependente - com coma
E111,Diabetes mellitus não-insulino-dependente - com cetoacidose
E112,Diabetes mellitus não-insulino-dependente - com complicações renais
E113,Diabetes mellitus não-insulino-dependente - com complicações oftálmicas
E114,Diabetes mellitus não-insulino-dependente - com complicações neurológicas
E115,Diabetes mellitus não-insulino-dependente - com complicações circulatórias periféricas
E116,Diabetes mellitus não-insulino-dependente - com outras complicações especificadas
E117,Diabetes mellitus não-insulino-dependente - com complicações múltiplas
E118,Diabetes mellitus não-insulino-dependente - com complicações não especificadas
E119,Diabetes mellitus não-insulino-dependente - sem complicações
E120,Diabetes mellitus relacionado com a desnutrição - com coma
E121,Diabetes mellitus relacionado com a desnutrição - com cetoacidose
E122,Diabetes mellitus relacionado com a desnutrição - com complicações renais
E123,Diabetes mellitus relacionado com a desnutrição - com complicações oftálmicas
E124,Diabetes mellitus relacionado com a desnutrição - com complicações neurológicas
E125,Diabetes mellitus relacionado com a desnutrição - com complicações circulatórias periféricas
E126,Diabetes mellitus relacionado com a desnutrição - com outras complicações especificadas
E127,Diabetes mellitus relacionado com a desnutrição - com complicações múltiplas
E128,Diabetes mellitus relacionado com a desnutrição - com complicações não especificadas
E129,Diabetes mellitus relacionado com a desnutrição - sem complicações
E130,Outros tipos especificados de diabetes mellitus - com coma
E131,Outros tipos especificados de diabetes mellitus - com cetoacidose
E132,Outros tipos especificados de diabetes mellitus - com complicações renais
E133,Outros tipos especificados de diabetes mellitus - com complicações oftálmicas
E134,Outros tipos especificados de diabetes mellitus - com complicações neurológicas
E135,Outros tipos especificados de diabetes mellitus - com complicações circulatórias periféricas
E136,Outros tipos especificados de diabetes mellitus - com outras complicações especificadas
E137,Outros tipos especificados de diabetes mellitus - com complicações múltiplas
E138,Outros tipos especificados de diabetes mellitus - com complicações não especificadas
E139,Outros tipos especificados de diabetes mellitus - sem complicações
E140,Diabetes mellitus não especificado - com coma
E141,Diabetes mellitus não especificado - com cetoacidose
E142,Diabetes mellitus não especificado - com complicações renais
E143,Diabetes mellitus não especificado - com complicações oftálmicas
E144,Diabetes mellitus não especificado - com complicações neurológicas
E145,Diabetes mellitus não especificado - com complicações circulatórias periféricas
E146,Diabetes mellitus não especificado - com outras complicações especificadas
E147,Diabetes mellitus não especificado - com complicações múltiplas
E148,Diabetes mellitus não especificado - com complicações não especificadas
E149,Diabetes mellitus não especificado - sem complicações
E15,Coma hipoglicêmico não-diabético
E160,Hipoglicemia induzida por droga sem coma
E161,Outra hipoglicemia
E162,Hipoglicemia não especificada
E163,Aumento da secreção de glucagon
E164,Secreção anormal de gastrina
E168,Outros transtornos especificados da secreção pancreática interna
E169,Transtorno não especificado da secreção pancreática interna
E200,Hipoparatireoidismo idiopático
E201,Pseudohipoparatireoidismo
E208,Outro hipoparatireoidismo
E209,Hipoparatireoidismo não especificado
E210,Hiperparatireoidismo primário
E211,Hiperparatireoidismo secundário não classificado em outra parte
E212,Outro hiperparatireoidismo
E213,Hiperparatireoidismo não especificado
E214,Outros transtornos especificados da glândula paratireóide
E215,Transtorno não especificado da glândula paratireóide
E220,Acromegalia e gigantismo hipofisário
E221,Hiperprolactinemia
E222,Síndrome da secreção inadequada de hormônio antidiurético
E228,Outras hiperfunções da hipófise
E229,Hiperfunção não especificada da hipófise
E230,Hipopituitarismo
E231,Hipopituitarismo induzido por droga
E232,Diabetes insípido
E233,Disfunção hipotalâmica não classificada em outra parte
E236,Outros transtornos da hipófise
E237,Transtorno não especificado da hipófise
E240,Síndrome de Cushing dependente da hipófise
E241,Síndrome de Nelson
E242,Síndrome de Cushing induzida por droga
E243,Síndrome do ACTH ectópico
E244,Síndrome de pseudo-Cushing induzida pelo álcool
E248,Outra síndrome de Cushing
E249,Síndrome de Cushing não especificada
E250,Transtornos adrenogenitais congênitos associados à deficiência enzimática
E258,Outros transtornos adrenogenitais
E259,Transtorno adrenogenital não especificado
E260,Hiperaldosteronismo primário
E261,Hiperaldosteronismo secundário
E268,Outro hiperaldosteronismo
E269,Hiperaldosteronismo não especificado
E270,Outros excessos de atividade adrenocortical
E271,Insuficiência adrenocortical primária
E272,Crise addisoniana
E273,Insuficiência adrenocortical induzida por drogas
E274,Outras insuficiências adrenocorticais e as não especificadas
E275,Hiperfunção adrenomedular
E278,Outros transtornos especificados da supra-renal
E279,Transtorno não especificado da supra-renal
E280,Excesso de estrógeno
E281,Excesso de andrógenos
E282,Síndrome do ovário policístico
E283,Insuficiência ovariana primária
E288,Outra disfunção ovariana
E289,Disfunção ovariana não especificada
E290,Hiperfunção testicular
E291,Hipofunção testicular
E298,Outra disfunção testicular
E299,Disfunção testicular não especificada
E300,Puberdade retardada
E301,Puberdade precoce
E308,Outros transtornos da puberdade
E309,Transtorno não especificado da puberdade
E310,Insuficiência poliglandular auto-imune
E311,Hiperfunção poliglandular
E318,Outra disfunção poliglandular
E319,Disfunção poliglandular não especificada
E320,Hiperplasia persistente do timo
E321,Abscesso do timo
E328,Outras doenças do timo
E329,Doença do timo não especificada
E340,Síndrome carcinóide
E341,Outra hipersecreção de hormônios intestinais
E342,Secreção hormonal ectópica
E343,Nanismo
E344,Alta estatura constitucional
E345,Síndrome de resistência a andrógenos
E348,Outros transtornos endócrinos especificados
E349,Transtorno endócrino não especificado
E350,Transtornos da glândula tireóide em doenças classificadas em outra parte
E351,Transtornos das supra-renais em doenças classificadas em outra parte
E358,Transtornos de outras glândulas endócrinas em doenças classificadas em outra parte
E40,Kwashiorkor
E41,Marasmo nutricional
E42,Kwashiorkor marasmático
E43,Desnutrição protéico-calórica grave não especificada
E440,Desnutrição protéico-calórica moderada
E441,Desnutrição protéico-calórica leve
E45,Atraso do desenvolvimento devido à desnutrição protéico-calórica
E46,Desnutrição protéico-calórica não especificada
E500,Deficiência de vitamina A com xerose conjuntival
E501,Deficiência de vitamina A com mancha de Bitot e xerose conjuntival
E502,Deficiência de vitamina A com xerose da córnea
E503,Deficiência de vitamina A com ulceração e xerose da córnea
E504,Deficiência de vitamina A com ceratomalácia
E505,Deficiência de vitamina A com cegueira noturna
E506,Deficiência de vitamina A com cicatrizes xeroftálmicas da córnea
E507,Outras manifestações oculares devidas a deficiência de vitamina A
E508,Outras manifestações devidas a deficiência de vitamina A
E509,Deficiência não especificada de vitamina A
E511,Beribéri
E512,Encefalopatia de Wernicke
E518,Outras manifestações da deficiência de tiamina
E519,Deficiência não especificada de tiamina
E52,Deficiência de niacina [pelagra]
E530,Deficiência de riboflavina
E531,Deficiência de piridoxina
E538,Deficiência de outras vitaminas especificadas do grupo B
E539,Deficiência não especificada de vitamina B
E54,Deficiência de ácido ascórbico
E550,Raquitismo ativo
E559,Deficiência não especificada de vitamina D
E560,Deficiência de vitamina E
E561,Deficiência de vitamina K
E568,Deficiência de outras vitaminas
E569,Deficiência vitamínica não especificada
E58,Deficiência de cálcio da dieta
E59,Deficiência de selênio da dieta
E60,Deficiência de zinco da dieta
E610,Deficiência de cobre
E611,Deficiência de ferro
E612,Deficiência de magnésio
E613,Deficiência de manganês
E614,Deficiência de cromo
E615,Deficiência de molibdênio
E616,Deficiência de vanádio
E617,Deficiência de múltiplos elementos nutrientes
E618,Deficiência de outros elementos nutrientes especificados
E619,Deficiência de elementos nutrientes não especificados
E630,Deficiência de ácido graxo essencial
E631,Desequilíbrio de constituintes da ingestão de alimentos
E638,Outras deficiências nutricionais especificadas
E639,Deficiência nutricional não especificada
E640,Seqüelas de desnutrição protéico-calórica
E641,Seqüelas da deficiência de vitamina A
E642,Seqüelas da deficiência de vitamina C
E643,Seqüelas do raquitismo
E648,Seqüelas de outras deficiências nutricionais
E649,Seqüelas de deficiência nutricional não especificada
E65,Adiposidade localizada
E660,Obesidade devida a excesso de calorias
E661,Obesidade induzida por drogas
E662,Obesidade extrema com hipoventilação alveolar
E668,Outra obesidade
E669,Obesidade não especificada
E670,Hipervitaminose A
E671,Hipercarotenemia
E672,Síndrome de megavitamina B6
E673,Hipervitaminose D
E678,Outras formas especificadas de hiperalimentação
E68,Seqüelas de hiperalimentação
E700,Fenilcetonúria clássica
E701,Outras hiperfenilalaninemias
E702,Distúrbios do metabolismo da tirosina
E703,Albinismo
E708,Outros distúrbios do metabolismo de aminoácidos aromáticos
E709,Distúrbio não especificado do metabolismo de aminoácidos aromáticos
E710,Doença da urina em xarope de ácer (ou bordo) (Maple-syrup urine disease)
E711,Outros distúrbios do metabolismo de aminoácidos de cadeia ramificada
E712,Distúrbio não especificado do metabolismo de aminoácidos de cadeia ramificada
E713,Distúrbios do metabolismo de ácidos graxos
E720,Distúrbios do transporte de aminoácidos
E721,Distúrbios do metabolismo dos aminoácidos que contêm enxofre
E722,Distúrbios do metabolismo do ciclo da uréia
E723,Distúrbios do metabolismo da lisina e da hidroxilisina
E724,Distúrbios do metabolismo da ornitina
E725,Distúrbios do metabolismo da glicina
E728,Outros distúrbios especificados do metabolismo dos aminoácidos
E729,Distúrbio não especificado do metabolismo dos aminoácidos
E730,Deficiência congênita de lactase
E731,Deficiência secundária de lactase
E738,Outras intolerâncias à lactose
E739,Intolerância à lactose
E740,Doença de depósito de glicogênio
E741,Distúrbios do metabolismo da frutose
E742,Distúrbios do metabolismo da galactose
E743,Outros distúrbios da absorção intestinal de carboidratos
E744,Distúrbios do metabolismo do piruvato e da gliconeogênese
E748,Outros distúrbios especificados do metabolismo de carboidratos
E749,Distúrbio não especificado do metabolismo de carboidratos
E750,Gangliosidose GM2
E751,Outras gangliosidoses
E752,Outras esfingolipidoses
E753,Esfingolipidose não especificada
E754,Lipofuscinose neuronal ceróide
E755,Outros distúrbios do depósito de lípides
E756,Distúrbio não especificado do depósito de lípides
E760,Mucopolissacaridose do tipo I
E761,Mucopolissacaridose do tipo II
E762,Outras mucopolissacaridoses
E763,Mucopolissacaridose não especificada
E768,Outros distúrbios do metabolismo do glicosaminoglicano
E769,Distúrbio não especificado do metabolismo do glicosaminoglicano
E770,Defeitos na modificação pós-translacional de enzimas lisossômicas
E771,Defeitos na degradação das glicoproteínas
E778,Outros distúrbios do metabolismo de glicoproteínas
E779,Distúrbio não especificado do metabolismo de glicoproteínas
E780,Hipercolesterolemia pura
E781,Hipergliceridemia pura
E782,Hiperlipidemia mista
E783,Hiperquilomicronemia
E784,Outras hiperlipidemias
E785,Hiperlipidemia não especificada
E786,Deficiências de lipoproteínas
E788,Outros distúrbios do metabolismo de lipoproteínas
E789,Distúrbio não especificado do metabolismo de lipoproteínas
E790,Hiperuricemia sem sinais de artrite inflamatória e de doença com tofos
E791,Síndrome de Lesch-Nyhan
E798,Outros distúrbios do metabolismo da purina e pirimidina
E799,Distúrbio não especificado do metabolismo da purina e pirimidina
E800,Porfiria hereditária eritropoética
E801,Porfiria cutânea tardia
E802,Outras porfirias
E803,Defeitos da catalase e da peroxidase
E804,Síndrome de Gilbert
E805,Síndrome da Crigler-Najjar
E806,Outros distúrbios do metabolismo da bilirrubina
E807,Distúrbio não especificado do metabolismo da bilirrubina
E830,Distúrbios do metabolismo do cobre
E831,Doença do metabolismo do ferro
E832,Distúrbios do metabolismo do zinco
E833,Distúrbios do metabolismo do fósforo
E834,Distúrbios do metabolismo do magnésio
E835,Distúrbios do metabolismo do cálcio
E838,Outros distúrbios do metabolismo mineral
E839,Distúrbio não especificado do metabolismo mineral
E840,Fibrose cística com manifestações pulmonares
E841,Fibrose cística com manifestações intestinais
E848,Fibrose cística com outras manifestações
E849,Fibrose cística não especificada
E850,Amiloidose heredofamiliar não-neuropática
E851,Amiloidose heredofamiliar neuropática
E852,Amiloidose heredofamiliar não especificada
E853,Amiloidose sistêmica secundária
E854,Amiloidose limitada a órgãos
E858,Outras amiloidoses
E859,Amiloidose não especificada
E86,Depleção de volume
E870,Hiperosmolaridade e hipernatremia
E871,Hiposmolaridade e hiponatremia
E872,Acidose
E873,Alcalose
E874,Distúrbio misto do equilíbrio ácido-básico
E875,Hiperpotassemia
E876,Hipopotassemia
E877,Sobrecarga de líquidos
E878,Outros transtornos do equilíbrio hidroeletrolítico não classificados em outra parte
E880,Distúrbios do metabolismo das proteínas plasmáticas não classificados em outra parte
E881,Lipodistrofia não classificada em outra parte
E882,Lipomatose não classificada em outra parte
E888,Outros distúrbios especificados do metabolismo
E889,Distúrbio metabólico não especificado
E890,Hipotireoidismo pós-procedimento
E891,Hipoinsulinemia pós-procedimento
E892,Hipoparatireoidismo pós-procedimento
E893,Hipopituitarismo pós-procedimento
E894,Insuficiência ovariana pós-procedimento
E895,Hipofunção testicular pós-procedimento
E896,Hipofunção adrenocortical(-medular) pós-procedimento
E898,Outros transtornos endócrinos e metabólicos pós-procedimento
E899,Transtornos endócrinos e metabólicos não especificados pós-procedimento
E90,Transtornos nutricionais e metabólicos em doenças classificadas em outra parte
F000,Demência na doença de Alzheimer de início precoce
F001,Demência na doença de Alzheimer de início tardio
F002,Demência na doença de Alzheimer
F009,Demência não especificada na doença de Alzheimer
F010,Demência vascular de início agudo
F011,Demência por infartos múltiplos
F012,Demência vascular subcortical
F013,Demência vascular mista
F018,Outra demência vascular
F019,Demência vascular não especificada
F020,Demência da doença de Pick
F021,Demência na doença de Creutzfeldt-Jakob
F022,Demência na doença de Huntington
F023,Demência na doença de Parkinson
F024,Demência na doença pelo vírus da imunodeficiência humana [HIV]
F028,Demência em outras doenças especificadas classificadas em outra parte
F03,Demência não especificada
F04,Síndrome amnésica orgânica não induzida pelo álcool ou por outras substâncias psicoativas
F050,Delirium não superposto a uma demência
F051,Delirium superposto a uma demência
F058,Outro delirium
F059,Delirium não especificado
F060,Alucinose orgânica
F061,Estado catatônico orgânico
F062,Transtorno delirante orgânico [tipo esquizofrênico]
F063,Transtornos do humor [afetivos] orgânicos
F064,Transtornos da ansiedade orgânicos
F065,Transtorno dissociativo orgânico
F066,Transtorno de labilidade emocional [astênico] orgânico
F067,Transtorno cognitivo leve
F068,Outros transtornos mentais especificados devidos a uma lesão e disfunção cerebral e a uma doença física
F069,Transtorno mental não especificado devido a uma lesão e disfunção cerebral e a uma doença física
F070,Transtorno orgânico da personalidade
F071,Síndrome pós-encefalítica
F072,Síndrome pós-traumática
F078,Outros transtornos orgânicos da personalidade e do comportamento devidos a doença cerebral
F079,Transtorno orgânico não especificado da personalidade e do comportamento devido a doença cerebral
F09,Transtorno mental orgânico ou sintomático não especificado
F100,Transtornos mentais e comportamentais devidos ao uso de álcool - intoxicação aguda
F101,Transtornos mentais e comportamentais devidos ao uso de álcool - uso nocivo para a saúde
F102,Transtornos mentais e comportamentais devidos ao uso de álcool - síndrome de dependência
F103,Transtornos mentais e comportamentais devidos ao uso de álcool - síndrome [estado] de abstinência
F104,Transtornos mentais e comportamentais devidos ao uso de álcool - síndrome de abstinência com delirium
F105,Transtornos mentais e comportamentais devidos ao uso de álcool - transtorno psicótico
F106,Transtornos mentais e comportamentais devidos ao uso de álcool - síndrome amnésica
F107,Transtornos mentais e comportamentais devidos ao uso de álcool - transtorno psicótico residual ou de instalação tardia
F108,Transtornos mentais e comportamentais devidos ao uso de álcool - outros transtornos mentais ou comportamentais
F109,Transtornos mentais e comportamentais devidos ao uso de álcool - transtorno mental ou comportamental não especificado
F110,Transtornos mentais e comportamentais devidos ao uso de opiáceos - intoxicação aguda
F111,Transtornos mentais e comportamentais devidos ao uso de opiáceos - uso nocivo para a saúde
F112,Transtornos mentais e comportamentais devidos ao uso de opiáceos - síndrome de dependência
F113,Transtornos mentais e comportamentais devidos ao uso de opiáceos - síndrome [estado] de abstinência
F114,Transtornos mentais e comportamentais devidos ao uso de opiáceos - síndrome de abstinência com delirium
F115,Transtornos mentais e comportamentais devidos ao uso de opiáceos - transtorno psicótico
F116,Transtornos mentais e comportamentais devidos ao uso de opiáceos - síndrome amnésica
F117,Transtornos mentais e comportamentais devidos ao uso de opiáceos - transtorno psicótico residual ou de instalação tardia
F118,Transtornos mentais e comportamentais devidos ao uso de opiáceos - outros transtornos mentais ou comportamentais
F119,Transtornos mentais e comportamentais devidos ao uso de opiáceos - transtorno mental ou comportamental não especificado
F120,Transtornos mentais e comportamentais devidos ao uso de canabinóides - intoxicação aguda
F121,Transtornos mentais e comportamentais devidos ao uso de canabinóides - uso nocivo para a saúde
F122,Transtornos mentais e comportamentais devidos ao uso de canabinóides - síndrome de dependência
F123,Transtornos mentais e comportamentais devidos ao uso de canabinóides - síndrome [estado] de abstinência
F124,Transtornos mentais e comportamentais devidos ao uso de canabinóides - síndrome de abstinência com delirium
F125,Transtornos mentais e comportamentais devidos ao uso de canabinóides - transtorno psicótico
F126,Transtornos mentais e comportamentais devidos ao uso de canabinóides - síndrome amnésica
F127,Transtornos mentais e comportamentais devidos ao uso de canabinóides - transtorno psicótico residual ou de instalação tardia
F128,Transtornos mentais e comportamentais devidos ao uso de canabinóides - outros transtornos mentais ou comportamentais
F129,Transtornos mentais e comportamentais devidos ao uso de canabinóides - transtorno mental ou comportamental não especificado
F130,Transtornos mentais e comportamentais devidos ao uso de sedativos e hipnóticos - intoxicação aguda
F131,Transtornos mentais e comportamentais devidos ao uso de sedativos e hipnóticos - uso nocivo para a saúde
F132,Transtornos mentais e comportamentais devidos ao uso de sedativos e hipnóticos - síndrome de dependência
F133,Transtornos mentais e comportamentais devidos ao uso de sedativos e hipnóticos - síndrome [estado] de abstinência
F134,Transtornos mentais e comportamentais devidos ao uso de sedativos e hipnóticos - síndrome de abstinência com delirium
F135,Transtornos mentais e comportamentais devidos ao uso de sedativos e hipnóticos - transtorno psicótico
F136,Transtornos mentais e comportamentais devidos ao uso de sedativos e hipnóticos - síndrome amnésica
F137,Transtornos mentais e comportamentais devidos ao uso de sedativos e hipnóticos - transtorno psicótico residual ou de instalação tardia
F138,Transtornos mentais e comportamentais devidos ao uso de sedativos e hipnóticos - outros transtornos mentais ou comportamentais
F139,Transtornos mentais e comportamentais devidos ao uso de sedativos e hipnóticos - transtorno mental ou comportamental não especificado
F140,Transtornos mentais e comportamentais devidos ao uso da cocaína - intoxicação aguda
F141,Transtornos mentais e comportamentais devidos ao uso da cocaína - uso nocivo para a saúde
F142,Transtornos mentais e comportamentais devidos ao uso da cocaína - síndrome de dependência
F143,Transtornos mentais e comportamentais devidos ao uso da cocaína - síndrome [estado] de abstinência
F144,Transtornos mentais e comportamentais devidos ao uso da cocaína - síndrome de abstinência com delirium
F145,Transtornos mentais e comportamentais devidos ao uso da cocaína - transtorno psicótico
F146,Transtornos mentais e comportamentais devidos ao uso da cocaína - síndrome amnésica
F147,Transtornos mentais e comportamentais devidos ao uso da cocaína - transtorno psicótico residual ou de instalação tardia
F148,Transtornos mentais e comportamentais devidos ao uso da cocaína - outros transtornos mentais ou comportamentais
F149,Transtornos mentais e comportamentais devidos ao uso da cocaína - transtorno mental ou comportamental não especificado
F150,Transtornos mentais e comportamentais devidos ao uso de outros estimulantes
F151,Transtornos mentais e comportamentais devidos ao uso de outros estimulantes
F152,Transtornos mentais e comportamentais devidos ao uso de outros estimulantes
F153,Transtornos mentais e comportamentais devidos ao uso de outros estimulantes
F154,Transtornos mentais e comportamentais devidos ao uso de outros estimulantes
F155,Transtornos mentais e comportamentais devidos ao uso de outros estimulantes
F156,Transtornos mentais e comportamentais devidos ao uso de outros estimulantes
F157,Transtornos mentais e comportamentais devidos ao uso de outros estimulantes
F158,Transtornos mentais e comportamentais devidos ao uso de outros estimulantes
F159,Transtornos mentais e comportamentais devidos ao uso de outros estimulantes
F160,Transtornos mentais e comportamentais devidos ao uso de alucinógenos - intoxicação aguda
F161,Transtornos mentais e comportamentais devidos ao uso de alucinógenos - uso nocivo para a saúde
F162,Transtornos mentais e comportamentais devidos ao uso de alucinógenos - síndrome de dependência
F163,Transtornos mentais e comportamentais devidos ao uso de alucinógenos - síndrome [estado] de abstinência
F164,Transtornos mentais e comportamentais devidos ao uso de alucinógenos - síndrome de abstinência com delirium
F165,Transtornos mentais e comportamentais devidos ao uso de alucinógenos - transtorno psicótico
F166,Transtornos mentais e comportamentais devidos ao uso de alucinógenos - síndrome amnésica
F167,Transtornos mentais e comportamentais devidos ao uso de alucinógenos - transtorno psicótico residual ou de instalação tardia
F168,Transtornos mentais e comportamentais devidos ao uso de alucinógenos - outros transtornos mentais ou comportamentais
F169,Transtornos mentais e comportamentais devidos ao uso de alucinógenos - transtorno mental ou comportamental não especificado
F170,Transtornos mentais e comportamentais devidos ao uso de fumo - intoxicação aguda
F171,Transtornos mentais e comportamentais devidos ao uso de fumo - uso nocivo para a saúde
F172,Transtornos mentais e comportamentais devidos ao uso de fumo - síndrome de dependência
F173,Transtornos mentais e comportamentais devidos ao uso de fumo - síndrome [estado] de abstinência
F174,Transtornos mentais e comportamentais devidos ao uso de fumo - síndrome de abstinência com delirium
F175,Transtornos mentais e comportamentais devidos ao uso de fumo - transtorno psicótico
F176,Transtornos mentais e comportamentais devidos ao uso de fumo - síndrome amnésica
F177,Transtornos mentais e comportamentais devidos ao uso de fumo - transtorno psicótico residual ou de instalação tardia
F178,Transtornos mentais e comportamentais devidos ao uso de fumo - outros transtornos mentais ou comportamentais
F179,Transtornos mentais e comportamentais devidos ao uso de fumo - transtorno mental ou comportamental não especificado
F180,Transtornos mentais e comportamentais devidos ao uso de solventes voláteis - intoxicação aguda
F181,Transtornos mentais e comportamentais devidos ao uso de solventes voláteis - uso nocivo para a saúde
F182,Transtornos mentais e comportamentais devidos ao uso de solventes voláteis - síndrome de dependência
F183,Transtornos mentais e comportamentais devidos ao uso de solventes voláteis - síndrome [estado] de abstinência
F184,Transtornos mentais e comportamentais devidos ao uso de solventes voláteis - síndrome de abstinência com delirium
F185,Transtornos mentais e comportamentais devidos ao uso de solventes voláteis - transtorno psicótico
F186,Transtornos mentais e comportamentais devidos ao uso de solventes voláteis - síndrome amnésica
F187,Transtornos mentais e comportamentais devidos ao uso de solventes voláteis - transtorno psicótico residual ou de instalação tardia
F188,Transtornos mentais e comportamentais devidos ao uso de solventes voláteis - outros transtornos mentais ou comportamentais
F189,Transtornos mentais e comportamentais devidos ao uso de solventes voláteis - transtorno mental ou comportamental não especificado
F190,Transtornos mentais e comportamentais devidos ao uso de múltiplas drogas e ao uso de outras substâncias psicoativas - intoxicação aguda
F191,Transtornos mentais e comportamentais devidos ao uso de múltiplas drogas e ao uso de outras substâncias psicoativas - uso nocivo para a saúde
F192,Transtornos mentais e comportamentais devidos ao uso de múltiplas drogas e ao uso de outras substâncias psicoativas - síndrome de dependência
F193,Transtornos mentais e comportamentais devidos ao uso de múltiplas drogas e ao uso de outras substâncias psicoativas - síndrome [estado] de abstinência
F194,Transtornos mentais e comportamentais devidos ao uso de múltiplas drogas e ao uso de outras substâncias psicoativas - síndrome de abstinência com delirium
F195,Transtornos mentais e comportamentais devidos ao uso de múltiplas drogas e ao uso de outras substâncias psicoativas - transtorno psicótico
F196,Transtornos mentais e comportamentais devidos ao uso de múltiplas drogas e ao uso de outras substâncias psicoativas - síndrome amnésica
F197,Transtornos mentais e comportamentais devidos ao uso de múltiplas drogas e ao uso de outras substâncias psicoativas - transtorno psicótico residual ou de instalação tardia
F198,Transtornos mentais e comportamentais devidos ao uso de múltiplas drogas e ao uso de outras substâncias psicoativas - outros transtornos mentais ou comportamentais
F199,Transtornos mentais e comportamentais devidos ao uso de múltiplas drogas e ao uso de outras substâncias psicoativas - transtorno mental ou comportamental não especificado
F200,Esquizofrenia paranóide
F201,Esquizofrenia hebefrênica
F202,Esquizofrenia catatônica
F203,Esquizofrenia indiferenciada
F204,Depressão pós-esquizofrênica
F205,Esquizofrenia residual
F206,Esquizofrenia simples
F208,Outras esquizofrenias
F209,Esquizofrenia não especificada
F21,Transtorno esquizotípico
F220,Transtorno delirante
F228,Outros transtornos delirantes persistentes
F229,Transtorno delirante persistente não especificado
F230,Transtorno psicótico agudo polimorfo
F231,Transtorno psicótico agudo polimorfo
F232,Transtorno psicótico agudo de tipo esquizofrênico (schizophrenia-like)
F233,Outros transtornos psicóticos agudos
F238,Outros transtornos psicóticos agudos e transitórios
F239,Transtorno psicótico agudo e transitório não especificado
F24,Transtorno delirante induzido
F250,Transtorno esquizoafetivo do tipo maníaco
F251,Transtorno esquizoafetivo do tipo depressivo
F252,Transtorno esquizoafetivo do tipo misto
F258,Outros transtornos esquizoafetivos
F259,Transtorno esquizoafetivo não especificado
F28,Outros transtornos psicóticos não-orgânicos
F29,Psicose não-orgânica não especificada
F300,Hipomania
F301,Mania sem sintomas psicóticos
F302,Mania com sintomas psicóticos
F308,Outros episódios maníacos
F309,Episódio maníaco não especificado
F310,Transtorno afetivo bipolar
F311,Transtorno afetivo bipolar
F312,Transtorno afetivo bipolar
F313,Transtorno afetivo bipolar
F314,Transtorno afetivo bipolar
F315,Transtorno afetivo bipolar
F316,Transtorno afetivo bipolar
F317,Transtorno afetivo bipolar
F318,Outros transtornos afetivos bipolares
F319,Transtorno afetivo bipolar não especificado
F320,Episódio depressivo leve
F321,Episódio depressivo moderado
F322,Episódio depressivo grave sem sintomas psicóticos
F323,Episódio depressivo grave com sintomas psicóticos
F328,Outros episódios depressivos
F329,Episódio depressivo não especificado
F330,Transtorno depressivo recorrente
F331,Transtorno depressivo recorrente
F332,Transtorno depressivo recorrente
F333,Transtorno depressivo recorrente
F334,Transtorno depressivo recorrente
F338,Outros transtornos depressivos recorrentes
F339,Transtorno depressivo recorrente sem especificação
F340,Ciclotimia
F341,Distimia
F348,Outros transtornos do humor [afetivos] persistentes
F349,Transtorno do humor [afetivo] persistente não especificado
F380,Outros transtornos do humor [afetivos] isolados
F381,Outros transtornos do humor [afetivos] recorrentes
F388,Outros transtornos especificados do humor [afetivos]
F39,Transtorno do humor [afetivo] não especificado
F400,Agorafobia
F401,Fobias sociais
F402,Fobias específicas (isoladas)
F408,Outros transtornos fóbico-ansiosos
F409,Transtorno fóbico-ansioso não especificado
F410,Transtorno de pânico [ansiedade paroxística episódica]
F411,Ansiedade generalizada
F412,Transtorno misto ansioso e depressivo
F413,Outros transtornos ansiosos mistos
F418,Outros transtornos ansiosos especificados
F419,Transtorno ansioso não especificado
F420,Transtorno obsessivo-compulsivo com predominância de idéias ou de ruminações obsessivas
F421,Transtorno obsessivo-compulsivo com predominância de comportamentos compulsivos [rituais obsessivos]
F422,Transtorno obsessivo-compulsivo
F428,Outros transtornos obsessivo-compulsivos
F429,Transtorno obsessivo-compulsivo não especificado
F430, Reação aguda ao  stress
F431, Estado de  stress  pós-traumático
F432,Transtornos de adaptação
F438, Outras reações ao  stress  grave
F439, Reação não especificada a um  stress  grave
F440,Amnésia dissociativa
F441,Fuga dissociativa
F442,Estupor dissociativo
F443,Estados de transe e de possessão
F444,Transtornos dissociativos do movimento
F445,Convulsões dissociativas
F446,Anestesia e perda sensorial dissociativas
F447,Transtorno dissociativo misto [de conversão]
F448,Outros transtornos dissociativos [de conversão]
F449,Transtorno dissociativo [de conversão] não especificado
F450,Transtorno de somatização
F451,Transtorno somatoforme indiferenciado
F452,Transtorno hipocondríaco
F453,Transtorno neurovegetativo somatoforme
F454,Transtorno doloroso somatoforme persistente
F458,Outros transtornos somatoformes
F459,Transtorno somatoforme não especificado
F480,Neurastenia
F481,Síndrome de despersonalização-desrealização
F488,Outros transtornos neuróticos especificados
F489,Transtorno neurótico não especificado
F500,Anorexia nervosa
F501,Anorexia nervosa atípica
F502,Bulimia nervosa
F503,Bulimia nervosa atípica
F504,Hiperfagia associada a outros distúrbios psicológicos
F505,Vômitos associados a outros distúrbios psicológicos
F508,Outros transtornos da alimentação
F509,Transtorno de alimentação não especificado
F510,Insônia não-orgânica
F511,Hipersonia não-orgânica
