Síndrome da deficiência congênita de iodo do tipo neurológico,E000
Síndrome da deficiência congênita de iodo do tipo mixedematoso,E001
Síndrome da deficiência congênita de iodo do tipo misto,E002
Síndrome da deficiência congênita de iodo,E009
Bócio (endêmico) difuso por deficiência de iodo,E010
Bócio (endêmico) multinodular por deficiência de iodo,E011
Bócio (endêmico) não especificado,E012
Outros transtornos tireoidianos e afecções associadas,E018
Hipotireoidismo subclínico por deficiência de iodo,E02
Hipotireoidismo congênito com bócio difuso,E030
Hipotireoidismo congênito sem bócio,E031
Hipotireoidismo devido a medicamentos e outras substâncias exógenas,E032
Hipotireoidismo pós-infeccioso,E033
Atrofia (adquirida) da tireóide,E034
Coma mixedematoso,E035
Outros hipotireoidismos especificados,E038
Hipotireoidismo não especificado,E039
Bócio não-tóxico difuso,E040
Bócio não-tóxico uninodular,E041
Bócio não-tóxico multinodular,E042
Outro bócio não-tóxico especificado,E048
Bócio não-tóxico,E049
Tireotoxicose com bócio difuso,E050
Tireotoxicose com bócio tóxico uninodular,E051
Tireotoxicose com bócio tóxico multinodular,E052
Tireotoxicose causada por tecido tireoidiano ectópico,E053
Tireotoxicose factícia,E054
 Crise ou tempestade tireotóxica,E055
Outras tireotoxicoses,E058
Tireotoxicose não especificada,E059
Tireoidite aguda,E060
Tireoidite subaguda,E061
Tireoidite crônica com tireotoxicose transitória,E062
Tireoidite auto-imune,E063
Tireoidite induzida por droga,E064
Outras tireoidites crônicas,E065
Tireoidite não especificada,E069
Hipersecreção de calcitonina,E070
Bócio disormonogênico,E071
Outros transtornos especificados da tireóide,E078
Transtorno não especificado da tireóide,E079
Diabetes mellitus insulino-dependente - com coma,E100
Diabetes mellitus insulino-dependente - com cetoacidose,E101
Diabetes mellitus insulino-dependente - com complicações renais,E102
Diabetes mellitus insulino-dependente - com complicações oftálmicas,E103
Diabetes mellitus insulino-dependente - com complicações neurológicas,E104
Diabetes mellitus insulino-dependente - com complicações circulatórias periféricas,E105
Diabetes mellitus insulino-dependente - com outras complicações especificadas,E106
Diabetes mellitus insulino-dependente - com complicações múltiplas,E107
Diabetes mellitus insulino-dependente - com complicações não especificadas,E108
Diabetes mellitus insulino-dependente - sem complicações,E109
Diabetes mellitus não-insulino-dependente - com coma,E110
Diabetes mellitus não-insulino-dependente - com cetoacidose,E111
Diabetes mellitus não-insulino-dependente - com complicações renais,E112
Diabetes mellitus não-insulino-dependente - com complicações oftálmicas,E113
Diabetes mellitus não-insulino-dependente - com complicações neurológicas,E114
Diabetes mellitus não-insulino-dependente - com complicações circulatórias periféricas,E115
Diabetes mellitus não-insulino-dependente - com outras complicações especificadas,E116
Diabetes mellitus não-insulino-dependente - com complicações múltiplas,E117
Diabetes mellitus não-insulino-dependente - com complicações não especificadas,E118
Diabetes mellitus não-insulino-dependente - sem complicações,E119
Diabetes mellitus relacionado com a desnutrição - com coma,E120
Diabetes mellitus relacionado com a desnutrição - com cetoacidose,E121
Diabetes mellitus relacionado com a desnutrição - com complicações renais,E122
Diabetes mellitus relacionado com a desnutrição - com complicações oftálmicas,E123
Diabetes mellitus relacionado com a desnutrição - com complicações neurológicas,E124
Diabetes mellitus relacionado com a desnutrição - com complicações circulatórias periféricas,E125
Diabetes mellitus relacionado com a desnutrição - com outras complicações especificadas,E126
Diabetes mellitus relacionado com a desnutrição - com complicações múltiplas,E127
Diabetes mellitus relacionado com a desnutrição - com complicações não especificadas,E128
Diabetes mellitus relacionado com a desnutrição - sem complicações,E129
Outros tipos especificados de diabetes mellitus - com coma,E130
Outros tipos especificados de diabetes mellitus - com cetoacidose,E131
Outros tipos especificados de diabetes mellitus - com complicações renais,E132
Outros tipos especificados de diabetes mellitus - com complicações oftálmicas,E133
Outros tipos especificados de diabetes mellitus - com complicações neurológicas,E134
Outros tipos especificados de diabetes mellitus - com complicações circulatórias periféricas,E135
Outros tipos especificados de diabetes mellitus - com outras complicações especificadas,E136
Outros tipos especificados de diabetes mellitus - com complicações múltiplas,E137
Outros tipos especificados de diabetes mellitus - com complicações não especificadas,E138
Outros tipos especificados de diabetes mellitus - sem complicações,E139
Diabetes mellitus não especificado - com coma,E140
Diabetes mellitus não especificado - com cetoacidose,E141
Diabetes mellitus não especificado - com complicações renais,E142
Diabetes mellitus não especificado - com complicações oftálmicas,E143
Diabetes mellitus não especificado - com complicações neurológicas,E144
Diabetes mellitus não especificado - com complicações circulatórias periféricas,E145
Diabetes mellitus não especificado - com outras complicações especificadas,E146
Diabetes mellitus não especificado - com complicações múltiplas,E147
Diabetes mellitus não especificado - com complicações não especificadas,E148
Diabetes mellitus não especificado - sem complicações,E149
Coma hipoglicêmico não-diabético,E15
Hipoglicemia induzida por droga sem coma,E160
Outra hipoglicemia,E161
Hipoglicemia não especificada,E162
Aumento da secreção de glucagon,E163
Secreção anormal de gastrina,E164
Outros transtornos especificados da secreção pancreática interna,E168
Transtorno não especificado da secreção pancreática interna,E169
Hipoparatireoidismo idiopático,E200
Pseudohipoparatireoidismo,E201
Outro hipoparatireoidismo,E208
Hipoparatireoidismo não especificado,E209
Hiperparatireoidismo primário,E210
Hiperparatireoidismo secundário não classificado em outra parte,E211
Outro hiperparatireoidismo,E212
Hiperparatireoidismo não especificado,E213
Outros transtornos especificados da glândula paratireóide,E214
Transtorno não especificado da glândula paratireóide,E215
Acromegalia e gigantismo hipofisário,E220
Hiperprolactinemia,E221
Síndrome da secreção inadequada de hormônio antidiurético,E222
Outras hiperfunções da hipófise,E228
Hiperfunção não especificada da hipófise,E229
Hipopituitarismo,E230
Hipopituitarismo induzido por droga,E231
Diabetes insípido,E232
Disfunção hipotalâmica não classificada em outra parte,E233
Outros transtornos da hipófise,E236
Transtorno não especificado da hipófise,E237
Síndrome de Cushing dependente da hipófise,E240
Síndrome de Nelson,E241
Síndrome de Cushing induzida por droga,E242
Síndrome do ACTH ectópico,E243
Síndrome de pseudo-Cushing induzida pelo álcool,E244
Outra síndrome de Cushing,E248
Síndrome de Cushing não especificada,E249
Transtornos adrenogenitais congênitos associados à deficiência enzimática,E250
Outros transtornos adrenogenitais,E258
Transtorno adrenogenital não especificado,E259
Hiperaldosteronismo primário,E260
Hiperaldosteronismo secundário,E261
Outro hiperaldosteronismo,E268
Hiperaldosteronismo não especificado,E269
Outros excessos de atividade adrenocortical,E270
Insuficiência adrenocortical primária,E271
Crise addisoniana,E272
Insuficiência adrenocortical induzida por drogas,E273
Outras insuficiências adrenocorticais e as não especificadas,E274
Hiperfunção adrenomedular,E275
Outros transtornos especificados da supra-renal,E278
Transtorno não especificado da supra-renal,E279
Excesso de estrógeno,E280
Excesso de andrógenos,E281
Síndrome do ovário policístico,E282
Insuficiência ovariana primária,E283
Outra disfunção ovariana,E288
Disfunção ovariana não especificada,E289
Hiperfunção testicular,E290
Hipofunção testicular,E291
Outra disfunção testicular,E298
Disfunção testicular não especificada,E299
Puberdade retardada,E300
Puberdade precoce,E301
Outros transtornos da puberdade,E308
Transtorno não especificado da puberdade,E309
Insuficiência poliglandular auto-imune,E310
Hiperfunção poliglandular,E311
Outra disfunção poliglandular,E318
Disfunção poliglandular não especificada,E319
Hiperplasia persistente do timo,E320
Abscesso do timo,E321
Outras doenças do timo,E328
Doença do timo não especificada,E329
Síndrome carcinóide,E340
Outra hipersecreção de hormônios intestinais,E341
Secreção hormonal ectópica,E342
Nanismo,E343
Alta estatura constitucional,E344
Síndrome de resistência a andrógenos,E345
Outros transtornos endócrinos especificados,E348
Transtorno endócrino não especificado,E349
Transtornos da glândula tireóide em doenças classificadas em outra parte,E350
Transtornos das supra-renais em doenças classificadas em outra parte,E351
Transtornos de outras glândulas endócrinas em doenças classificadas em outra parte,E358
Kwashiorkor,E40
Marasmo nutricional,E41
Kwashiorkor marasmático,E42
Desnutrição protéico-calórica grave não especificada,E43
Desnutrição protéico-calórica moderada,E440
Desnutrição protéico-calórica leve,E441
Atraso do desenvolvimento devido à desnutrição protéico-calórica,E45
Desnutrição protéico-calórica não especificada,E46
Deficiência de vitamina A com xerose conjuntival,E500
Deficiência de vitamina A com mancha de Bitot e xerose conjuntival,E501
Deficiência de vitamina A com xerose da córnea,E502
Deficiência de vitamina A com ulceração e xerose da córnea,E503
Deficiência de vitamina A com ceratomalácia,E504
Deficiência de vitamina A com cegueira noturna,E505
Deficiência de vitamina A com cicatrizes xeroftálmicas da córnea,E506
Outras manifestações oculares devidas a deficiência de vitamina A,E507
Outras manifestações devidas a deficiência de vitamina A,E508
Deficiência não especificada de vitamina A,E509
Beribéri,E511
Encefalopatia de Wernicke,E512
Outras manifestações da deficiência de tiamina,E518
Deficiência não especificada de tiamina,E519
Deficiência de niacina [pelagra],E52
Deficiência de riboflavina,E530
Deficiência de piridoxina,E531
Deficiência de outras vitaminas especificadas do grupo B,E538
Deficiência não especificada de vitamina B,E539
Deficiência de ácido ascórbico,E54
Raquitismo ativo,E550
Deficiência não especificada de vitamina D,E559
Deficiência de vitamina E,E560
Deficiência de vitamina K,E561
Deficiência de outras vitaminas,E568
Deficiência vitamínica não especificada,E569
Deficiência de cálcio da dieta,E58
Deficiência de selênio da dieta,E59
Deficiência de zinco da dieta,E60
Deficiência de cobre,E610
Deficiência de ferro,E611
Deficiência de magnésio,E612
Deficiência de manganês,E613
Deficiência de cromo,E614
Deficiência de molibdênio,E615
Deficiência de vanádio,E616
Deficiência de múltiplos elementos nutrientes,E617
Deficiência de outros elementos nutrientes especificados,E618
Deficiência de elementos nutrientes não especificados,E619
Deficiência de ácido graxo essencial,E630
Desequilíbrio de constituintes da ingestão de alimentos,E631
Outras deficiências nutricionais especificadas,E638
Deficiência nutricional não especificada,E639
Seqüelas de desnutrição protéico-calórica,E640
Seqüelas da deficiência de vitamina A,E641
Seqüelas da deficiência de vitamina C,E642
Seqüelas do raquitismo,E643
Seqüelas de outras deficiências nutricionais,E648
Seqüelas de deficiência nutricional não especificada,E649
Adiposidade localizada,E65
Obesidade devida a excesso de calorias,E660
Obesidade induzida por drogas,E661
Obesidade extrema com hipoventilação alveolar,E662
Outra obesidade,E668
Obesidade não especificada,E669
Hipervitaminose A,E670
Hipercarotenemia,E671
Síndrome de megavitamina B6,E672
Hipervitaminose D,E673
Outras formas especificadas de hiperalimentação,E678
Seqüelas de hiperalimentação,E68
Fenilcetonúria clássica,E700
Outras hiperfenilalaninemias,E701
Distúrbios do metabolismo da tirosina,E702
Albinismo,E703
Outros distúrbios do metabolismo de aminoácidos aromáticos,E708
Distúrbio não especificado do metabolismo de aminoácidos aromáticos,E709
Doença da urina em xarope de ácer (ou bordo) (Maple-syrup urine disease),E710
Outros distúrbios do metabolismo de aminoácidos de cadeia ramificada,E711
Distúrbio não especificado do metabolismo de aminoácidos de cadeia ramificada,E712
Distúrbios do metabolismo de ácidos graxos,E713
Distúrbios do transporte de aminoácidos,E720
Distúrbios do metabolismo dos aminoácidos que contêm enxofre,E721
Distúrbios do metabolismo do ciclo da uréia,E722
Distúrbios do metabolismo da lisina e da hidroxilisina,E723
Distúrbios do metabolismo da ornitina,E724
Distúrbios do metabolismo da glicina,E725
Outros distúrbios especificados do metabolismo dos aminoácidos,E728
Distúrbio não especificado do metabolismo dos aminoácidos,E729
Deficiência congênita de lactase,E730
Deficiência secundária de lactase,E731
Outras intolerâncias à lactose,E738
Intolerância à lactose,E739
Doença de depósito de glicogênio,E740
Distúrbios do metabolismo da frutose,E741
Distúrbios do metabolismo da galactose,E742
Outros distúrbios da absorção intestinal de carboidratos,E743
Distúrbios do metabolismo do piruvato e da gliconeogênese,E744
Outros distúrbios especificados do metabolismo de carboidratos,E748
Distúrbio não especificado do metabolismo de carboidratos,E749
Gangliosidose GM2,E750
Outras gangliosidoses,E751
Outras esfingolipidoses,E752
Esfingolipidose não especificada,E753
Lipofuscinose neuronal ceróide,E754
Outros distúrbios do depósito de lípides,E755
Distúrbio não especificado do depósito de lípides,E756
Mucopolissacaridose do tipo I,E760
Mucopolissacaridose do tipo II,E761
Outras mucopolissacaridoses,E762
Mucopolissacaridose não especificada,E763
Outros distúrbios do metabolismo do glicosaminoglicano,E768
Distúrbio não especificado do metabolismo do glicosaminoglicano,E769
Defeitos na modificação pós-translacional de enzimas lisossômicas,E770
Defeitos na degradação das glicoproteínas,E771
Outros distúrbios do metabolismo de glicoproteínas,E778
Distúrbio não especificado do metabolismo de glicoproteínas,E779
Hipercolesterolemia pura,E780
Hipergliceridemia pura,E781
Hiperlipidemia mista,E782
Hiperquilomicronemia,E783
Outras hiperlipidemias,E784
Hiperlipidemia não especificada,E785
Deficiências de lipoproteínas,E786
Outros distúrbios do metabolismo de lipoproteínas,E788
Distúrbio não especificado do metabolismo de lipoproteínas,E789
Hiperuricemia sem sinais de artrite inflamatória e de doença com tofos,E790
Síndrome de Lesch-Nyhan,E791
Outros distúrbios do metabolismo da purina e pirimidina,E798
Distúrbio não especificado do metabolismo da purina e pirimidina,E799
Porfiria hereditária eritropoética,E800
Porfiria cutânea tardia,E801
Outras porfirias,E802
Defeitos da catalase e da peroxidase,E803
Síndrome de Gilbert,E804
Síndrome da Crigler-Najjar,E805
Outros distúrbios do metabolismo da bilirrubina,E806
Distúrbio não especificado do metabolismo da bilirrubina,E807
Distúrbios do metabolismo do cobre,E830
Doença do metabolismo do ferro,E831
Distúrbios do metabolismo do zinco,E832
Distúrbios do metabolismo do fósforo,E833
Distúrbios do metabolismo do magnésio,E834
Distúrbios do metabolismo do cálcio,E835
Outros distúrbios do metabolismo mineral,E838
Distúrbio não especificado do metabolismo mineral,E839
Fibrose cística com manifestações pulmonares,E840
Fibrose cística com manifestações intestinais,E841
Fibrose cística com outras manifestações,E848
Fibrose cística não especificada,E849
Amiloidose heredofamiliar não-neuropática,E850
Amiloidose heredofamiliar neuropática,E851
Amiloidose heredofamiliar não especificada,E852
Amiloidose sistêmica secundária,E853
Amiloidose limitada a órgãos,E854
Outras amiloidoses,E858
Amiloidose não especificada,E859
Depleção de volume,E86
Hiperosmolaridade e hipernatremia,E870
Hiposmolaridade e hiponatremia,E871
Acidose,E872
Alcalose,E873
Distúrbio misto do equilíbrio ácido-básico,E874
Hiperpotassemia,E875
Hipopotassemia,E876
Sobrecarga de líquidos,E877
Outros transtornos do equilíbrio hidroeletrolítico não classificados em outra parte,E878
Distúrbios do metabolismo das proteínas plasmáticas não classificados em outra parte,E880
Lipodistrofia não classificada em outra parte,E881
Lipomatose não classificada em outra parte,E882
Outros distúrbios especificados do metabolismo,E888
Distúrbio metabólico não especificado,E889
Hipotireoidismo pós-procedimento,E890
Hipoinsulinemia pós-procedimento,E891
Hipoparatireoidismo pós-procedimento,E892
Hipopituitarismo pós-procedimento,E893
Insuficiência ovariana pós-procedimento,E894
Hipofunção testicular pós-procedimento,E895
Hipofunção adrenocortical(-medular) pós-procedimento,E896
Outros transtornos endócrinos e metabólicos pós-procedimento,E898
Transtornos endócrinos e metabólicos não especificados pós-procedimento,E899
Transtornos nutricionais e metabólicos em doenças classificadas em outra parte,E90
Demência na doença de Alzheimer de início precoce,F000
Demência na doença de Alzheimer de início tardio,F001
Demência na doença de Alzheimer,F002
Demência não especificada na doença de Alzheimer,F009
Demência vascular de início agudo,F010
Demência por infartos múltiplos,F011
Demência vascular subcortical,F012
Demência vascular mista,F013
Outra demência vascular,F018
Demência vascular não especificada,F019
Demência da doença de Pick,F020
Demência na doença de Creutzfeldt-Jakob,F021
Demência na doença de Huntington,F022
Demência na doença de Parkinson,F023
Demência na doença pelo vírus da imunodeficiência humana [HIV],F024
Demência em outras doenças especificadas classificadas em outra parte,F028
Demência não especificada,F03
Síndrome amnésica orgânica não induzida pelo álcool ou por outras substâncias psicoativas,F04
Delirium não superposto a uma demência,F050
Delirium superposto a uma demência,F051
Outro delirium,F058
Delirium não especificado,F059
Alucinose orgânica,F060
Estado catatônico orgânico,F061
Transtorno delirante orgânico [tipo esquizofrênico],F062
Transtornos do humor [afetivos] orgânicos,F063
Transtornos da ansiedade orgânicos,F064
Transtorno dissociativo orgânico,F065
Transtorno de labilidade emocional [astênico] orgânico,F066
Transtorno cognitivo leve,F067
Outros transtornos mentais especificados devidos a uma lesão e disfunção cerebral e a uma doença física,F068
Transtorno mental não especificado devido a uma lesão e disfunção cerebral e a uma doença física,F069
Transtorno orgânico da personalidade,F070
Síndrome pós-encefalítica,F071
Síndrome pós-traumática,F072
Outros transtornos orgânicos da personalidade e do comportamento devidos a doença cerebral,F078
Transtorno orgânico não especificado da personalidade e do comportamento devido a doença cerebral,F079
Transtorno mental orgânico ou sintomático não especificado,F09
Transtornos mentais e comportamentais devidos ao uso de álcool - intoxicação aguda,F100
Transtornos mentais e comportamentais devidos ao uso de álcool - uso nocivo para a saúde,F101
Transtornos mentais e comportamentais devidos ao uso de álcool - síndrome de dependência,F102
Transtornos mentais e comportamentais devidos ao uso de álcool - síndrome [estado] de abstinência,F103
Transtornos mentais e comportamentais devidos ao uso de álcool - síndrome de abstinência com delirium,F104
Transtornos mentais e comportamentais devidos ao uso de álcool - transtorno psicótico,F105
Transtornos mentais e comportamentais devidos ao uso de álcool - síndrome amnésica,F106
Transtornos mentais e comportamentais devidos ao uso de álcool - transtorno psicótico residual ou de instalação tardia,F107
Transtornos mentais e comportamentais devidos ao uso de álcool - outros transtornos mentais ou comportamentais,F108
Transtornos mentais e comportamentais devidos ao uso de álcool - transtorno mental ou comportamental não especificado,F109
Transtornos mentais e comportamentais devidos ao uso de opiáceos - intoxicação aguda,F110
Transtornos mentais e comportamentais devidos ao uso de opiáceos - uso nocivo para a saúde,F111
Transtornos mentais e comportamentais devidos ao uso de opiáceos - síndrome de dependência,F112
Transtornos mentais e comportamentais devidos ao uso de opiáceos - síndrome [estado] de abstinência,F113
Transtornos mentais e comportamentais devidos ao uso de opiáceos - síndrome de abstinência com delirium,F114
Transtornos mentais e comportamentais devidos ao uso de opiáceos - transtorno psicótico,F115
Transtornos mentais e comportamentais devidos ao uso de opiáceos - síndrome amnésica,F116
Transtornos mentais e comportamentais devidos ao uso de opiáceos - transtorno psicótico residual ou de instalação tardia,F117
Transtornos mentais e comportamentais devidos ao uso de opiáceos - outros transtornos mentais ou comportamentais,F118
Transtornos mentais e comportamentais devidos ao uso de opiáceos - transtorno mental ou comportamental não especificado,F119
Transtornos mentais e comportamentais devidos ao uso de canabinóides - intoxicação aguda,F120
Transtornos mentais e comportamentais devidos ao uso de canabinóides - uso nocivo para a saúde,F121
Transtornos mentais e comportamentais devidos ao uso de canabinóides - síndrome de dependência,F122
Transtornos mentais e comportamentais devidos ao uso de canabinóides - síndrome [estado] de abstinência,F123
Transtornos mentais e comportamentais devidos ao uso de canabinóides - síndrome de abstinência com delirium,F124
Transtornos mentais e comportamentais devidos ao uso de canabinóides - transtorno psicótico,F125
Transtornos mentais e comportamentais devidos ao uso de canabinóides - síndrome amnésica,F126
Transtornos mentais e comportamentais devidos ao uso de canabinóides - transtorno psicótico residual ou de instalação tardia,F127
Transtornos mentais e comportamentais devidos ao uso de canabinóides - outros transtornos mentais ou comportamentais,F128
Transtornos mentais e comportamentais devidos ao uso de canabinóides - transtorno mental ou comportamental não especificado,F129
Transtornos mentais e comportamentais devidos ao uso de sedativos e hipnóticos - intoxicação aguda,F130
Transtornos mentais e comportamentais devidos ao uso de sedativos e hipnóticos - uso nocivo para a saúde,F131
Transtornos mentais e comportamentais devidos ao uso de sedativos e hipnóticos - síndrome de dependência,F132
Transtornos mentais e comportamentais devidos ao uso de sedativos e hipnóticos - síndrome [estado] de abstinência,F133
Transtornos mentais e comportamentais devidos ao uso de sedativos e hipnóticos - síndrome de abstinência com delirium,F134
Transtornos mentais e comportamentais devidos ao uso de sedativos e hipnóticos - transtorno psicótico,F135
Transtornos mentais e comportamentais devidos ao uso de sedativos e hipnóticos - síndrome amnésica,F136
Transtornos mentais e comportamentais devidos ao uso de sedativos e hipnóticos - transtorno psicótico residual ou de instalação tardia,F137
Transtornos mentais e comportamentais devidos ao uso de sedativos e hipnóticos - outros transtornos mentais ou comportamentais,F138
Transtornos mentais e comportamentais devidos ao uso de sedativos e hipnóticos - transtorno mental ou comportamental não especificado,F139
Transtornos mentais e comportamentais devidos ao uso da cocaína - intoxicação aguda,F140
Transtornos mentais e comportamentais devidos ao uso da cocaína - uso nocivo para a saúde,F141
Transtornos mentais e comportamentais devidos ao uso da cocaína - síndrome de dependência,F142
Transtornos mentais e comportamentais devidos ao uso da cocaína - síndrome [estado] de abstinência,F143
Transtornos mentais e comportamentais devidos ao uso da cocaína - síndrome de abstinência com delirium,F144
Transtornos mentais e comportamentais devidos ao uso da cocaína - transtorno psicótico,F145
Transtornos mentais e comportamentais devidos ao uso da cocaína - síndrome amnésica,F146
Transtornos mentais e comportamentais devidos ao uso da cocaína - transtorno psicótico residual ou de instalação tardia,F147
Transtornos mentais e comportamentais devidos ao uso da cocaína - outros transtornos mentais ou comportamentais,F148
Transtornos mentais e comportamentais devidos ao uso da cocaína - transtorno mental ou comportamental não especificado,F149
Transtornos mentais e comportamentais devidos ao uso de outros estimulantes,F150
Transtornos mentais e comportamentais devidos ao uso de outros estimulantes,F151
Transtornos mentais e comportamentais devidos ao uso de outros estimulantes,F152
Transtornos mentais e comportamentais devidos ao uso de outros estimulantes,F153
Transtornos mentais e comportamentais devidos ao uso de outros estimulantes,F154
Transtornos mentais e comportamentais devidos ao uso de outros estimulantes,F155
Transtornos mentais e comportamentais devidos ao uso de outros estimulantes,F156
Transtornos mentais e comportamentais devidos ao uso de outros estimulantes,F157
Transtornos mentais e comportamentais devidos ao uso de outros estimulantes,F158
Transtornos mentais e comportamentais devidos ao uso de outros estimulantes,F159
Transtornos mentais e comportamentais devidos ao uso de alucinógenos - intoxicação aguda,F160
Transtornos mentais e comportamentais devidos ao uso de alucinógenos - uso nocivo para a saúde,F161
Transtornos mentais e comportamentais devidos ao uso de alucinógenos - síndrome de dependência,F162
Transtornos mentais e comportamentais devidos ao uso de alucinógenos - síndrome [estado] de abstinência,F163
Transtornos mentais e comportamentais devidos ao uso de alucinógenos - síndrome de abstinência com delirium,F164
Transtornos mentais e comportamentais devidos ao uso de alucinógenos - transtorno psicótico,F165
Transtornos mentais e comportamentais devidos ao uso de alucinógenos - síndrome amnésica,F166
Transtornos mentais e comportamentais devidos ao uso de alucinógenos - transtorno psicótico residual ou de instalação tardia,F167
Transtornos mentais e comportamentais devidos ao uso de alucinógenos - outros transtornos mentais ou comportamentais,F168
Transtornos mentais e comportamentais devidos ao uso de alucinógenos - transtorno mental ou comportamental não especificado,F169
Transtornos mentais e comportamentais devidos ao uso de fumo - intoxicação aguda,F170
Transtornos mentais e comportamentais devidos ao uso de fumo - uso nocivo para a saúde,F171
Transtornos mentais e comportamentais devidos ao uso de fumo - síndrome de dependência,F172
Transtornos mentais e comportamentais devidos ao uso de fumo - síndrome [estado] de abstinência,F173
Transtornos mentais e comportamentais devidos ao uso de fumo - síndrome de abstinência com delirium,F174
Transtornos mentais e comportamentais devidos ao uso de fumo - transtorno psicótico,F175
Transtornos mentais e comportamentais devidos ao uso de fumo - síndrome amnésica,F176
Transtornos mentais e comportamentais devidos ao uso de fumo - transtorno psicótico residual ou de instalação tardia,F177
Transtornos mentais e comportamentais devidos ao uso de fumo - outros transtornos mentais ou comportamentais,F178
Transtornos mentais e comportamentais devidos ao uso de fumo - transtorno mental ou comportamental não especificado,F179
Transtornos mentais e comportamentais devidos ao uso de solventes voláteis - intoxicação aguda,F180
Transtornos mentais e comportamentais devidos ao uso de solventes voláteis - uso nocivo para a saúde,F181
Transtornos mentais e comportamentais devidos ao uso de solventes voláteis - síndrome de dependência,F182
Transtornos mentais e comportamentais devidos ao uso de solventes voláteis - síndrome [estado] de abstinência,F183
Transtornos mentais e comportamentais devidos ao uso de solventes voláteis - síndrome de abstinência com delirium,F184
Transtornos mentais e comportamentais devidos ao uso de solventes voláteis - transtorno psicótico,F185
Transtornos mentais e comportamentais devidos ao uso de solventes voláteis - síndrome amnésica,F186
Transtornos mentais e comportamentais devidos ao uso de solventes voláteis - transtorno psicótico residual ou de instalação tardia,F187
Transtornos mentais e comportamentais devidos ao uso de solventes voláteis - outros transtornos mentais ou comportamentais,F188
Transtornos mentais e comportamentais devidos ao uso de solventes voláteis - transtorno mental ou comportamental não especificado,F189
Transtornos mentais e comportamentais devidos ao uso de múltiplas drogas e ao uso de outras substâncias psicoativas - intoxicação aguda,F190
Transtornos mentais e comportamentais devidos ao uso de múltiplas drogas e ao uso de outras substâncias psicoativas - uso nocivo para a saúde,F191
Transtornos mentais e comportamentais devidos ao uso de múltiplas drogas e ao uso de outras substâncias psicoativas - síndrome de dependência,F192
Transtornos mentais e comportamentais devidos ao uso de múltiplas drogas e ao uso de outras substâncias psicoativas - síndrome [estado] de abstinência,F193
Transtornos mentais e comportamentais devidos ao uso de múltiplas drogas e ao uso de outras substâncias psicoativas - síndrome de abstinência com delirium,F194
Transtornos mentais e comportamentais devidos ao uso de múltiplas drogas e ao uso de outras substâncias psicoativas - transtorno psicótico,F195
Transtornos mentais e comportamentais devidos ao uso de múltiplas drogas e ao uso de outras substâncias psicoativas - síndrome amnésica,F196
Transtornos mentais e comportamentais devidos ao uso de múltiplas drogas e ao uso de outras substâncias psicoativas - transtorno psicótico residual ou de instalação tardia,F197
Transtornos mentais e comportamentais devidos ao uso de múltiplas drogas e ao uso de outras substâncias psicoativas - outros transtornos mentais ou comportamentais,F198
Transtornos mentais e comportamentais devidos ao uso de múltiplas drogas e ao uso de outras substâncias psicoativas - transtorno mental ou comportamental não especificado,F199
Esquizofrenia paranóide,F200
Esquizofrenia hebefrênica,F201
Esquizofrenia catatônica,F202
Esquizofrenia indiferenciada,F203
Depressão pós-esquizofrênica,F204
Esquizofrenia residual,F205
Esquizofrenia simples,F206
Outras esquizofrenias,F208
Esquizofrenia não especificada,F209
Transtorno esquizotípico,F21
Transtorno delirante,F220
Outros transtornos delirantes persistentes,F228
Transtorno delirante persistente não especificado,F229
Transtorno psicótico agudo polimorfo,F230
Transtorno psicótico agudo polimorfo,F231
Transtorno psicótico agudo de tipo esquizofrênico (schizophrenia-like),F232
Outros transtornos psicóticos agudos,F233
Outros transtornos psicóticos agudos e transitórios,F238
Transtorno psicótico agudo e transitório não especificado,F239
Transtorno delirante induzido,F24
Transtorno esquizoafetivo do tipo maníaco,F250
Transtorno esquizoafetivo do tipo depressivo,F251
Transtorno esquizoafetivo do tipo misto,F252
Outros transtornos esquizoafetivos,F258
Transtorno esquizoafetivo não especificado,F259
Outros transtornos psicóticos não-orgânicos,F28
Psicose não-orgânica não especificada,F29
Hipomania,F300
Mania sem sintomas psicóticos,F301
Mania com sintomas psicóticos,F302
Outros episódios maníacos,F308
Episódio maníaco não especificado,F309
Transtorno afetivo bipolar,F310
Transtorno afetivo bipolar,F311
Transtorno afetivo bipolar,F312
Transtorno afetivo bipolar,F313
Transtorno afetivo bipolar,F314
Transtorno afetivo bipolar,F315
Transtorno afetivo bipolar,F316
Transtorno afetivo bipolar,F317
Outros transtornos afetivos bipolares,F318
Transtorno afetivo bipolar não especificado,F319
Episódio depressivo leve,F320
Episódio depressivo moderado,F321
Episódio depressivo grave sem sintomas psicóticos,F322
Episódio depressivo grave com sintomas psicóticos,F323
Outros episódios depressivos,F328
Episódio depressivo não especificado,F329
Transtorno depressivo recorrente,F330
Transtorno depressivo recorrente,F331
Transtorno depressivo recorrente,F332
Transtorno depressivo recorrente,F333
Transtorno depressivo recorrente,F334
Outros transtornos depressivos recorrentes,F338
Transtorno depressivo recorrente sem especificação,F339
Ciclotimia,F340
Distimia,F341
Outros transtornos do humor [afetivos] persistentes,F348
Transtorno do humor [afetivo] persistente não especificado,F349
Outros transtornos do humor [afetivos] isolados,F380
Outros transtornos do humor [afetivos] recorrentes,F381
Outros transtornos especificados do humor [afetivos],F388
